DIALOGUE_ID,STEP_ID,SPEAKER,UTTERANCE,INTENT-SLOT,SENTIMENT
14,1,Agent,hello what can i help you with today,request(),neutral
14,2,User,can you book a table in a cheap price range for two in madrid,"Restaurant(location=madrid,people=2,price=cheap)",neutral
14,2,Agent,i'm on it,inform(),neutral
14,3,User,<SILENCE>,silence(),neutral
14,3,Agent,any preference on a type of cuisine,request(food),neutral
14,4,User,i love spanish food,Inform(food=spanish),neutral
14,4,Agent,ok let me look into some options for you,inform(),neutral
14,5,Agent,What category restaurant are you looking for,request(category),neutral
14,5,User,three star,inform(category=three),neutral
14,6,User,actually i would prefer in a moderate price range,update(price=moderate),neutral
14,6,Agent,sure is there anything else to update,else(),neutral
14,7,User,instead could it be for six people,update(people=6),neutral
14,7,Agent,sure is there anything else to update,else(),neutral
14,8,User,actually i would prefer in paris,update(location=paris),neutral
14,8,Agent,sure is there anything else to update,else(),neutral
14,9,User,no,inform(NO),neutral
14,9,Agent,ok let me look into some options for you,inform(),neutral
14,10,User,<SILENCE>,silence(),neutral
14,10,Agent,api_call spanish paris six moderate,api_spanish(),neutral
14,11,User,<SILENCE>,silence(),neutral
14,11,Agent,what do you think of this option: resto_paris_moderate_spanish_7stars,option(),neutral
14,12,User,do you have something else,inform(NO),negative
14,12,Agent,sure let me find an other option for you,inform(),neutral
14,13,User,<SILENCE>,silence(),neutral
14,13,Agent,what do you think of this option: resto_paris_moderate_spanish_6stars,option(),neutral
14,14,User,do you have something else,inform(NO),negative
14,14,Agent,sure let me find an other option for you,inform(),neutral
14,15,User,<SILENCE>,silence(),neutral
14,15,Agent,what do you think of this option: resto_paris_moderate_spanish_1stars,option(),neutral
14,16,User,i love that,inform(YES),positive
14,16,Agent,great let me do the reservation,inform(done),positive
14,17,User,can you provide the address,address(res_name=resto_paris_moderate_spanish_1stars),neutral
14,17,Agent,here it is resto_paris_moderate_spanish_1stars_address,inform(done),neutral
14,18,User,do you have its phone number,phone(res_name=resto_paris_moderate_spanish_1stars),neutral
14,18,Agent,here it is resto_paris_moderate_spanish_1stars_phone,inform(done),neutral
14,19,User,thank you,greeting(),positive
14,19,Agent,is there anything i can help you with,request(),neutral
14,20,User,no thanks,inform(NO),neutral
14,20,Agent,you're welcome,greeting(),neutral
,,,,,
15,1,User,hello,greeting(),neutral
15,1,Agent,hello what can i help you with today,request(),neutral
15,2,User,can you make a restaurant reservation for four,Restaurant(people=4),neutral
15,2,Agent,i'm on it,inform(),neutral
15,3,User,<SILENCE>,silence(),neutral
15,3,Agent,any preference on a type of cuisine,request(food),neutral
15,4,User,with italian cuisine,Inform(food=italian),neutral
15,4,Agent,where should it be,request(location),neutral
15,5,User,london please,inform(location=london),neutral
15,5,Agent,which price range are looking for,request(price),neutral
15,6,Agent,What category restaurant are you looking for,request(category),neutral
15,6,User,seven star,inform(category=seven),neutral
15,7,User,<SILENCE>,silence(),neutral
15,7,Agent,api_call italian london four expensive,api_call(),neutral
15,8,User,instead could it be for two people,update(people=2)),neutral
15,8,Agent,sure is there anything else to update,else(),neutral
15,9,User,instead could it be in a cheap price range,update(price=cheap),neutral
15,9,Agent,sure is there anything else to update,else(),neutral
15,10,User,instead could it be in rome,update(location=rome),neutral
15,10,Agent,sure is there anything else to update,else(),neutral
15,11,User,no,inform(NO),neutral
15,11,Agent,ok let me look into some options for you,inform(),neutral
15,12,User,<SILENCE>,silence(),neutral
15,12,Agent,api_call italian rome two cheap,api_italian,neutral
15,13,User,<SILENCE>,silence(),neutral
15,13,Agent,what do you think of this option: resto_rome_cheap_italian_6stars,option(),neutral
15,14,User,no this does not work for me,inform(NO),negative
15,14,Agent,sure let me find an other option for you,inform(),neutral
15,15,User,<SILENCE>,silence(),neutral
15,15,Agent,what do you think of this option: resto_rome_cheap_italian_5stars,option(),neutral
15,16,User,do you have something else,inform(NO),negative
15,16,Agent,sure let me find an other option for you,inform(),neutral
15,17,User,<SILENCE>,silence(),neutral
15,17,Agent,what do you think of this option: resto_rome_cheap_italian_4stars,option(),neutral
15,18,User,no this does not work for me,inform(NO),negative
15,18,Agent,sure let me find an other option for you,inform(),positive
15,19,User,<SILENCE>,silence(),neutral
15,19,Agent,what do you think of this option: resto_rome_cheap_italian_3stars,option(),neutral
15,20,User,let's do it,inform(YES),positive
15,20,Agent,great let me do the reservation,inform(done),positive
15,21,User,may i have the address of the restaurant,address(res_name=resto_rome_cheap_italian_3stars),neutral
15,21,Agent,here it is resto_rome_cheap_italian_3stars_address,inform(done),neutral
15,22,User,may i have the phone number of the restaurant,phone(res_name=resto_rome_cheap_italian_3stars),neutral
15,22,Agent,here it is resto_rome_cheap_italian_3stars_phone,inform(done),neutral
15,23,User,thank you,greeting(),positive
15,23,Agent,is there anything i can help you with,else(),neutral
15,24,User,no thank you,inform(NO),neutral
15,24,Agent,you're welcome,greeting(),neutral
,,,,,
16,1,User,hello,greeting(),neutral
16,1,Agent,hello what can i help you with today,request(),neutral
16,2,User,i'd like to book a table for eight in rome,"Restaurant(people=8,place=rome)",neutral
16,2,Agent,i'm on it,inform(),neutral
16,3,User,<SILENCE>,silence(),neutral
16,3,Agent,any preference on a type of cuisine,request(food),neutral
16,4,User,with british food,Inform(food=british),neutral
16,4,Agent,which price range are looking for,price(),neutral
16,5,User,in a moderate price range please,inform(price=moderate),neutral
16,5,Agent,What category restaurant are you looking for,request(category),neutral
16,6,User,three star,inform(category=three),neutral
16,6,Agent,ok let me look into some options for you,inform(),neutral
16,7,User,<SILENCE>,silence(),neutral
16,7,Agent,api_call british rome eight moderate,api_call(),neutral
16,8,User,actually i would prefer in madrid,update(location=madrid)),neutral
16,8,Agent,sure is there anything else to update,else(),neutral
16,9,User,instead could it be with indian cuisine,update(food=indian),neutral
16,9,Agent,sure is there anything else to update,else(),neutral
16,10,User,instead could it be for six people,update( people=6),neutral
16,10,Agent,sure is there anything else to update,else(),neutral
16,11,User,no,inform(NO),neutral
16,11,Agent,ok let me look into some options for you,inform(),neutral
16,12,User,<SILENCE>,silence(),neutral
16,12,Agent,api_call indian madrid six moderate,api_call(),neutral
16,13,User,<SILENCE>,silence(),neutral
16,13,Agent,what do you think of this option: resto_madrid_moderate_indian_7stars,option(),neutral
16,14,User,no this does not work for me,inform(NO),neutral
16,14,Agent,sure let me find an other option for you,inform(),neutral
16,15,User,<SILENCE>,silence(),neutral
16,15,Agent,what do you think of this option: resto_madrid_moderate_indian_5stars,option(),neutral
16,16,User,no this does not work for me,inform(NO),negative
16,16,Agent,sure let me find an other option for you,inform(),neutral
16,17,User,<SILENCE>,silence(),neutral
16,17,Agent,what do you think of this option: resto_madrid_moderate_indian_2stars,option(),neutral
16,18,User,it's perfect,inform(YES),positive
16,18,Agent,great let me do the reservation,inform(done),positive
16,19,User,may i have the address of the restaurant,address(res_name=resto_madrid_moderate_indian_2stars),neutral
16,19,Agent,here it is resto_madrid_moderate_indian_2stars_address,inform(done),neutral
16,20,User,thanks,greeting(),positive
16,20,Agent,is there anything i can help you with,request(),neutral
16,21,User,no thanks,inform(NO),neutral
16,21,Agent,you're welcome,greeting(),neutral
,,,,,
17,1,User,good morning,greeting(),neutral
17,1,Agent,hello what can i help you with today,request(),neutral
17,2,User,i'd like to book a table in paris for four,"Restaurant(people=4,location=paris)",neutral
17,2,Agent,i'm on it,inform(),neutral
17,3,User,<SILENCE>,silence(),neutral
17,3,Agent,any preference on a type of cuisine,request(food),neutral
17,4,User,i love french food,Inform(food=french),neutral
17,4,Agent,which price range are looking for,request(price),neutral
17,5,User,in a cheap price range please,inform(price=cheap),neutral
17,5,Agent,What category restaurant are you looking for,request(category),neutral
17,6,User,one star,inform(category=one),neutral
17,6,Agent,ok let me look into some options for you,inform(),neutral
17,7,User,<SILENCE>,silence(),neutral
17,7,Agent,api_call french paris four cheap,api_call,neutral
17,8,User,actually i would prefer for two people,update(people=2),neutral
17,8,Agent,sure is there anything else to update,else(),neutral
17,9,User,actually i would prefer with italian cuisine,update(food=italian),neutral
17,9,Agent,sure is there anything else to update,else(),neutral
17,10,User,no,inform(NO),neutral
17,10,Agent,ok let me look into some options for you,inform(),neutral
17,11,User,<SILENCE>,silence(),neutral
17,11,Agent,api_call italian paris two cheap,api_italian(),neutral
17,12,User,<SILENCE>,silence(),neutral
17,12,Agent,what do you think of this option: resto_paris_cheap_italian_6stars,option(),neutral
17,13,User,no this does not work for me,inform(NO),negative
17,13,Agent,sure let me find an other option for you,inform(),neutral
17,14,User,<SILENCE>,silence(),neutral
17,14,Agent,what do you think of this option: resto_paris_cheap_italian_2stars,option(),neutral
17,15,User,let's do it,inform(YES),positive
17,15,Agent,great let me do the reservation,inform(done),positive
17,16,User,do you have its phone number,phone(res_name=resto_paris_cheap_italian_2stars),neutral
17,16,Agent,here it is resto_paris_cheap_italian_2stars_phone,inform(done),neutral
17,17,User,you rock,greeting(),positive
17,17,Agent,is there anything i can help you with,request(),neutral
17,18,User,no thanks,inform(no),neutral
17,18,Agent,you're welcome,greeting(),neutral
,,,,,
18,1,User,good morning,greeting(),neutral
18,1,Agent,hello what can i help you with today,request(),neutral
18,2,User,may i have a table in a moderate price range,restaurant(price=moderate),neutral
18,2,Agent,i'm on it,inform(),neutral
18,3,User,<SILENCE>,silence(),neutral
18,3,Agent,any preference on a type of cuisine,request(food),neutral
18,4,User,with british cuisine,Inform(food=british),neutral
18,4,Agent,where should it be,request(location),neutral
18,5,User,in bombay,inform(location=bombay),neutral
18,5,Agent,how many people would be in your party,request(people),neutral
18,6,User,we will be two,inform(people=2),neutral
18,6,Agent,What category restaurant are you looking for,request(category),neutral
18,7,User,one star,inform(category=one),neutral
18,7,Agent,ok let me look into some options for you,inform(),neutral
18,8,User,<SILENCE>,silence(),neutral
18,8,Agent,api_call british bombay two moderate,api_call,neutral
18,9,User,actually i would prefer in a expensive price range,update(price=expensive),neutral
18,9,Agent,sure is there anything else to update,else(),neutral
18,10,User,actually i would prefer for six,update(people=6),neutral
18,10,Agent,sure is there anything else to update,else(),neutral
18,11,User,actually i would prefer with italian cuisine,update(food=italian),neutral
18,11,Agent,sure is there anything else to update,else(),neutral
18,12,User,no,inform(NO),neutral
18,12,Agent,ok let me look into some options for you,inform(),neutral
18,13,User,<SILENCE>,silence(),neutral
18,13,Agent,api_call italian bombay six expensive,api_call,neutral
18,14,User,<SILENCE>,silence(),neutral
